Name,Age,Purchase Amount,Date,Time
Grace Lyle,40,21.64,02-07-2023,19:15:27
Robert Sieja,50,94.62,02-07-2023,19:15:27
Doris Cope,51,92.59,02-07-2023,19:15:27
Andrea Seward,28,92.34,02-07-2023,19:15:27
Raymond Beard,63,24.75,02-07-2023,19:15:27
Agnes Zayicek,25,31.83,02-07-2023,19:15:27
Arthur Fenton,61,56.63,02-07-2023,19:15:27
Nancy Lindeman,28,90.85,02-07-2023,19:15:27
Chad Morris,34,74.89,02-07-2023,19:15:27
Carl Bryon,32,26.96,02-07-2023,19:15:27
John Luna,63,80.03,02-07-2023,19:15:27
Jacalyn Corcoran,40,32.45,02-07-2023,19:15:27
Harold Vineyard,38,36.11,02-07-2023,19:15:27
Nathaniel Voegele,65,26.78,02-07-2023,19:15:27
Andrea Brookins,24,61.9,02-07-2023,19:15:27
Emma Madrid,32,45.28,02-07-2023,19:15:27
Emily Taylor,26,38.86,02-07-2023,19:15:27
Dale Beals,46,76.45,02-07-2023,19:15:27
Gordon Thill,53,33.32,02-07-2023,19:15:27
Susan Edwards,65,88.5,02-07-2023,19:15:27
Rafael Baiz,59,70.24,02-07-2023,19:15:27
Dianna Fleming,33,29.07,02-07-2023,19:15:27
Amanda Mckee,41,26.18,02-07-2023,19:15:27
Carrie Aguilar,56,58.62,02-07-2023,19:15:27
Sandra Watson,46,72.81,02-07-2023,19:15:27
Peter Chapman,64,33.85,02-07-2023,19:15:27
Mary Oliva,30,23.54,02-07-2023,19:15:27
Claire Markes,25,47.52,02-07-2023,19:15:27
Wanda Morris,24,40.3,02-07-2023,19:15:27
Misha Toth,31,90.84,02-07-2023,19:15:27
Larry Carreiro,44,51.93,02-07-2023,19:15:27
Paul Nickelson,65,21.96,02-07-2023,19:15:27
Barbara Singer,23,93.14,02-07-2023,19:15:27
Louis Runyan,63,39.76,02-07-2023,19:15:27
Todd Mann,37,42.92,02-07-2023,19:15:27
Stephane Hulsey,53,28.19,02-07-2023,19:15:27
Allen Stanley,54,21.07,02-07-2023,19:15:27
Emiko Trujillo,19,57.33,02-07-2023,19:15:27
Marjorie Barnas,32,71.52,02-07-2023,19:15:27
Ada Shoemaker,50,77.8,02-07-2023,19:15:27
Christopher Wolfe,45,70.52,02-07-2023,19:15:27
Dorothy Romero,62,41.87,02-07-2023,19:15:27
Pamela Jones,20,52.13,02-07-2023,19:15:27
Maria Jette,53,94.81,02-07-2023,19:15:27
Robert Azevedo,55,67.7,02-07-2023,19:15:27
Joseph Roberts,58,69.35,02-07-2023,19:15:27
Samuel Caster,52,97.56,02-07-2023,19:15:27
Michael Deming,63,60.66,02-07-2023,19:15:27
Eric Rush,20,23.08,02-07-2023,19:15:27
Kathy Caine,40,67.15,02-07-2023,19:15:27
Keith Maldonado,37,30.5,02-07-2023,19:15:27
Michael Manning,65,59.64,02-07-2023,19:15:27
Jerome Gardiner,55,92.04,02-07-2023,19:15:27
Shane Myers,27,74.43,02-07-2023,19:15:27
Allen Hermann,32,51.92,02-07-2023,19:15:27
Tanya Harris,62,86.86,02-07-2023,19:15:27
Lillian Williams,25,42.1,02-07-2023,19:15:27
Maple Summy,43,76.75,02-07-2023,19:15:27
Daniel Palm,59,64.39,02-07-2023,19:15:27
Ernestine Battle,19,95.01,02-07-2023,19:15:27
David Mobley,41,24.16,02-07-2023,19:15:27
Karlene Walker,61,27.27,02-07-2023,19:15:27
Dolly Creekmore,39,33.56,02-07-2023,19:15:27
Tameika Walker,55,38.35,02-07-2023,19:15:27
Rafael Vaughn,30,40.06,02-07-2023,19:15:27
Charles Zuniga,47,91.98,02-07-2023,19:15:27
Jeremy Prather,34,33.2,02-07-2023,19:15:27
Dennis Henderson,51,84.79,02-07-2023,19:15:27
Tammie Mayo,64,21.97,02-07-2023,19:15:27
Thomas Lanzetta,54,70.08,02-07-2023,19:15:27
Rodney Jimmerson,46,39.12,02-07-2023,19:15:27
Norma Howard,43,95.61,02-07-2023,19:15:27
Ernie Hurtubise,47,96.48,02-07-2023,19:15:27
Robert Oliver,58,68.12,02-07-2023,19:15:27
Robert Rennie,58,22.66,02-07-2023,19:15:27
Susie Hemphill,45,41.53,02-07-2023,19:15:27
Maria Haywood,59,23.02,02-07-2023,19:15:27
Joseph Brown,28,93.62,02-07-2023,19:15:27
Rachel Gibbons,55,40.18,02-07-2023,19:15:27
Yvette Hulett,53,30.15,02-07-2023,19:15:27
Betty Smith,31,58.75,02-07-2023,19:15:27
Stacy Houlahan,36,77.96,02-07-2023,19:15:27
Michael Sparks,60,60.31,02-07-2023,19:15:27
Kenna Pearson,61,94.16,02-07-2023,19:15:27
Jennifer Dean,53,94.55,02-07-2023,19:15:27
Lillie Arnold,51,51.46,02-07-2023,19:15:27
Mary Jones,35,54.09,02-07-2023,19:15:27
Richard Parks,25,95.71,02-07-2023,19:15:27
Jeannetta Rogers,61,48.26,02-07-2023,19:15:27
Adam Schaffner,27,29.4,02-07-2023,19:15:27
Valerie Garcia,56,93.61,02-07-2023,19:15:27
Angela Combs,35,28.73,02-07-2023,19:15:27
Deedra Hays,40,61.02,02-07-2023,19:15:27
Josefina Sanchez,23,34.35,02-07-2023,19:15:27
Jane Baily,20,72.9,02-07-2023,19:15:27
Opal Bryant,42,41.15,02-07-2023,19:15:27
Clara Flynn,60,59.97,02-07-2023,19:15:27
Lewis Steele,53,42.11,02-07-2023,19:15:27
Jennifer Shallenberger,34,55.54,02-07-2023,19:15:27
Dominica Williams,55,41.5,02-07-2023,19:15:27
Anthony Schmitz,42,59.48,02-07-2023,19:15:27
Luis Hochstetler,44,82.52,02-07-2023,19:15:27
Pauline Dunn,45,68.31,02-07-2023,19:15:27
Kevin Walters,60,28.29,02-07-2023,19:15:27
Elizabeth Sclafani,25,31.53,02-07-2023,19:15:27
Jimmy Lynn,50,76.36,02-07-2023,19:15:27
Virginia Arant,56,23.41,02-07-2023,19:15:27
Wilson Medina,56,30.58,02-07-2023,19:15:27
Larry Brede,46,66.11,02-07-2023,19:15:27
James Baier,26,39.46,02-07-2023,19:15:27
Elizabeth Dufrene,61,71.8,02-07-2023,19:15:27
Albert Sparks,53,57.47,02-07-2023,19:15:27
Nichole Davis,57,35.61,02-07-2023,19:15:27
Robert Kennedy,30,96.32,02-07-2023,19:15:27
Beverly Locklear,47,98.71,02-07-2023,19:15:27
Steven Richmond,42,91.25,02-07-2023,19:15:27
Joel Hess,25,92.16,02-07-2023,19:15:27
Henry Clynes,64,98.39,02-07-2023,19:15:27
Miguel Bryant,21,71.89,02-07-2023,19:15:27
Jason Frost,61,53.36,02-07-2023,19:15:27
Staci Horton,49,48.17,02-07-2023,19:15:27
Rebecca Merritt,22,92.6,02-07-2023,19:15:27
Suzanne Isaac,39,83.43,02-07-2023,19:15:27
Thomas Hunter,24,57.0,02-07-2023,19:15:27
Mark King,63,67.67,02-07-2023,19:15:27
James Hope,65,27.01,02-07-2023,19:15:27
Stacey Watson,46,63.28,02-07-2023,19:15:27
Hilda Taylor,47,79.98,02-07-2023,19:15:27
Joetta Barrett,56,31.24,02-07-2023,19:15:27
Herbert Holeman,34,63.82,02-07-2023,19:15:27
Barry Davis,57,30.01,02-07-2023,19:15:27
Helen Sadler,55,44.37,02-07-2023,19:15:27
Frances Emory,22,97.98,02-07-2023,19:15:27
Timothy Austin,52,68.76,02-07-2023,19:15:27
Eloisa Jacobsen,49,79.55,02-07-2023,19:15:27
Allen Osterhoudt,61,21.81,02-07-2023,19:15:27
Laurie Pardo,18,61.12,02-07-2023,19:15:27
Dominick Hughes,53,96.27,02-07-2023,19:15:27
Brandon Terrio,47,31.34,02-07-2023,19:15:27
Jennifer Seider,36,30.46,02-07-2023,19:15:27
Delores Brown,45,20.08,02-07-2023,19:15:27
Yong Paul,29,26.93,02-07-2023,19:15:27
Amy Morris,62,62.41,02-07-2023,19:15:27
Steven Lisbey,55,80.93,02-07-2023,19:15:27
Howard Gallo,50,49.56,02-07-2023,19:15:27
Robert Dominguez,46,25.93,02-07-2023,19:15:27
Michael Marrow,48,36.32,02-07-2023,19:15:27
Christine Berry,33,58.68,02-07-2023,19:15:27
John Christopher,35,78.37,02-07-2023,19:15:27
Judith Daniel,60,51.33,02-07-2023,19:15:27
Delores Showalter,50,22.8,02-07-2023,19:15:27
Brent Suarez,54,83.82,02-07-2023,19:15:27
James Jackson,61,81.28,02-07-2023,19:15:27
Michael Rankin,29,85.85,02-07-2023,19:15:27
Steven Brown,57,89.67,02-07-2023,19:15:27
William Ressler,37,29.03,02-07-2023,19:15:27
Willie Dickson,25,51.5,02-07-2023,19:15:27
Brian Encallado,44,84.62,02-07-2023,19:15:27
Donald Nicols,22,38.97,02-07-2023,19:15:27
Emma Behne,50,34.47,02-07-2023,19:15:27
Walter Bashaw,63,82.98,02-07-2023,19:15:27
David Walters,22,62.91,02-07-2023,19:15:27
Richard Goan,21,98.53,02-07-2023,19:15:27
Kurt Wilson,65,95.02,02-07-2023,19:15:27
Elizabeth Briscoe,53,97.16,02-07-2023,19:15:27
Elizabeth Hollomon,56,74.82,02-07-2023,19:15:27
Rachel Johnson,18,93.37,02-07-2023,19:15:27
Shelia Ross,42,73.35,02-07-2023,19:15:27
Anna Parrish,61,51.7,02-07-2023,19:15:27
Helen Sherman,19,63.95,02-07-2023,19:15:27
Alfred Brandt,48,62.91,02-07-2023,19:15:27
Anna Bonilla,33,34.61,02-07-2023,19:15:27
Alan White,22,61.24,02-07-2023,19:15:27
Birdie Caldera,23,89.01,02-07-2023,19:15:27
Anne Innis,51,76.22,02-07-2023,19:15:27
Carol Schultz,62,76.86,02-07-2023,19:15:27
Nicole Miller,44,99.67,02-07-2023,19:15:27
Elnora Tyree,62,84.02,02-07-2023,19:15:27
Joshua Roberts,19,54.19,02-07-2023,19:15:27
Willie Rizzio,61,29.0,02-07-2023,19:15:27
Dan Collier,57,34.93,02-07-2023,19:15:27
Larry Guo,34,87.55,02-07-2023,19:15:27
Eileen Whitaker,64,83.97,02-07-2023,19:15:27
Agustina Johnson,33,53.02,02-07-2023,19:15:27
Marjorie Spadaro,40,64.19,02-07-2023,19:15:27
Clifford Black,47,71.6,02-07-2023,19:15:27
Nancy Todd,36,99.68,02-07-2023,19:15:27
Bradley Smith,35,88.07,02-07-2023,19:15:27
Vanessa Hernandez,56,51.59,02-07-2023,19:15:27
Daniel Murdock,24,94.0,02-07-2023,19:15:27
Stacy Bemis,22,30.93,02-07-2023,19:15:27
Rocky Cruz,33,39.96,02-07-2023,19:15:27
Bobby Horvath,28,72.5,02-07-2023,19:15:27
Matthew Baucum,20,86.08,02-07-2023,19:15:27
Lisa Arnold,27,31.66,02-07-2023,19:15:27
Robert Hertel,30,27.91,02-07-2023,19:15:27
Ellen Denby,56,50.48,02-07-2023,19:15:27
Keith Aguilar,45,34.41,02-07-2023,19:15:27
Brian Libengood,58,37.81,02-07-2023,19:15:27
Michael Yost,59,57.13,02-07-2023,19:15:27
Richard Ervin,56,57.66,02-07-2023,19:15:27
Melissa Fuller,26,88.83,02-07-2023,19:15:27
Pamela Battista,54,53.7,02-07-2023,19:15:27
Kenna Freedman,54,40.48,02-07-2023,19:15:27
Beatrice Brown,46,34.16,02-07-2023,19:15:27
Bonnie Wright,27,46.61,02-07-2023,19:15:27
Jonathan King,61,85.16,02-07-2023,19:15:27
Nicole Thurmond,48,20.64,02-07-2023,19:15:27
Donna Keitel,34,24.03,02-07-2023,19:15:27
Jesse Rogers,38,21.29,02-07-2023,19:15:27
Roy Frost,57,73.44,02-07-2023,19:15:27
Louise Billingslea,65,39.5,02-07-2023,19:15:27
Brian Breton,49,72.82,02-07-2023,19:15:27
Anita Deer,20,64.54,02-07-2023,19:15:27
Willard Masters,41,34.47,02-07-2023,19:15:27
Rose Larsen,27,40.21,02-07-2023,19:15:27
Patricia Mccormick,28,21.36,02-07-2023,19:15:27
Wanda Macleod,59,69.53,02-07-2023,19:15:27
Paul Caywood,20,55.97,02-07-2023,19:15:27
Elizabeth Hagy,48,22.9,02-07-2023,19:15:27
Julia Barron,39,87.7,02-07-2023,19:15:27
Ruth Sample,30,80.92,02-07-2023,19:15:27
Madeline Langeness,36,44.59,02-07-2023,19:15:27
Alexander Baker,65,91.24,02-07-2023,19:15:27
Jessica Hermann,53,71.89,02-07-2023,19:15:27
Yolanda Plemmons,54,92.82,02-07-2023,19:15:27
Kyle Raymond,42,41.85,02-07-2023,19:15:27
Malcolm Trinh,21,70.95,02-07-2023,19:15:27
Marta Arthur,39,27.36,02-07-2023,19:15:27
Cecilia Morse,63,30.54,02-07-2023,19:15:27
Lesley Downing,49,50.46,02-07-2023,19:15:27
Katherine Klein,32,94.69,02-07-2023,19:15:27
Janet Junkin,53,31.66,02-07-2023,19:15:27
Thomas Hampton,51,40.41,02-07-2023,19:15:27
Ruth Scholl,50,31.57,02-07-2023,19:15:27
James Johnson,55,31.14,02-07-2023,19:15:27
Francisco Hammer,38,29.62,02-07-2023,19:15:27
Brenda Winkler,25,86.2,02-07-2023,19:15:27
Loren Sobina,55,48.59,02-07-2023,19:15:27
Kurt Winnie,22,65.71,02-07-2023,19:15:27
Bobby Spirer,65,97.27,02-07-2023,19:15:28
James Gurule,30,44.23,02-07-2023,19:15:28
Victoria Aguilar,18,50.17,02-07-2023,19:15:28
Claudette Horn,34,32.9,02-07-2023,19:15:28
Tamie White,56,99.54,02-07-2023,19:15:28
Lillian Gamble,53,63.88,02-07-2023,19:15:28
Robert Cutler,46,40.07,02-07-2023,19:15:28
Charles Nicholson,30,27.78,02-07-2023,19:15:28
Louis Skidmore,61,35.74,02-07-2023,19:15:28
Kaylee Garcia,35,51.31,02-07-2023,19:15:28
Edison Valle,46,33.69,02-07-2023,19:15:28
John Tennant,31,66.68,02-07-2023,19:15:28
Virginia Flannery,61,35.65,02-07-2023,19:15:28
Andrew Wanda,65,70.89,02-07-2023,19:15:28
Stephanie Jording,36,65.15,02-07-2023,19:15:28
Marion Denmon,51,39.18,02-07-2023,19:15:28
Thomas James,51,65.24,02-07-2023,19:15:28
Clayton Franklin,59,53.54,02-07-2023,19:15:28
Jeannine Fessler,30,43.85,02-07-2023,19:15:28
Max Bethel,33,84.43,02-07-2023,19:15:28
Irene Ferrer,54,25.21,02-07-2023,19:15:28
Melanie Pfaff,54,40.06,02-07-2023,19:15:28
Joseph Hairston,37,96.28,02-07-2023,19:15:28
Craig Smith,33,28.63,02-07-2023,19:15:28
Robert Butters,52,28.34,02-07-2023,19:15:28
Darlene Fry,49,64.43,02-07-2023,19:15:28
Ronald Welsh,37,22.54,02-07-2023,19:15:28
Ramon Darby,46,57.35,02-07-2023,19:15:28
Tabatha Filipponi,60,60.29,02-07-2023,19:15:28
Aaron Snyder,57,61.82,02-07-2023,19:15:28
Gregory Bender,37,40.54,02-07-2023,19:15:28
Robert Dunlap,49,64.82,02-07-2023,19:15:28
Barbara Riley,61,55.85,02-07-2023,19:15:28
James Novak,36,22.4,02-07-2023,19:15:28
George Sacks,26,37.16,02-07-2023,19:15:28
Miguel Eagen,51,56.09,02-07-2023,19:15:28
Juanita Perez,27,69.99,02-07-2023,19:15:28
Ann Roane,27,89.08,02-07-2023,19:15:28
John Lyman,21,44.33,02-07-2023,19:15:28
Caroline Oreilly,35,76.99,02-07-2023,19:15:28
Jennifer Felix,21,70.43,02-07-2023,19:15:28
Alfred Gladding,18,75.04,02-07-2023,19:15:28
George Walker,54,65.95,02-07-2023,19:15:28
Scott Butler,48,61.85,02-07-2023,19:15:28
Danielle Matson,38,50.22,02-07-2023,19:15:28
Heather Currence,36,88.54,02-07-2023,19:15:28
Alexander Sitko,64,59.12,02-07-2023,19:15:28
Patti Pena,19,66.31,02-07-2023,19:15:28
Angela Chun,46,86.87,02-07-2023,19:15:28
Esta Parrott,46,53.98,02-07-2023,19:15:28
Peggy Gurley,60,99.87,02-07-2023,19:15:28
Robyn Gomez,32,54.29,02-07-2023,19:15:28
Tiffani Romney,23,76.11,02-07-2023,19:15:28
Eva Macdonald,25,77.8,02-07-2023,19:15:28
James Bessel,40,42.21,02-07-2023,19:15:28
Virginia Adams,24,53.5,02-07-2023,19:15:28
Catherine Chung,49,48.86,02-07-2023,19:15:28
Pamela Shebby,28,63.22,02-07-2023,19:15:28
Lessie Wakefield,32,70.6,02-07-2023,19:15:28
Rosa Greene,22,62.19,02-07-2023,19:15:28
Robert Foster,51,85.48,02-07-2023,19:15:28
Paul Churchwell,41,78.47,02-07-2023,19:15:28
Richard West,63,91.66,02-07-2023,19:15:28
Jay Bren,42,40.43,02-07-2023,19:15:28
Joshua Sanders,58,72.77,02-07-2023,19:15:28
Brian Sechrest,61,37.71,02-07-2023,19:15:28
Maurice Coltrain,19,65.84,02-07-2023,19:15:28
Ruth Porter,21,29.33,02-07-2023,19:15:28
Lynn Sampson,60,47.75,02-07-2023,19:15:28
Gail Howard,19,49.5,02-07-2023,19:15:28
Carol Ramsey,40,51.25,02-07-2023,19:15:28
Katherine Garcia,37,48.45,02-07-2023,19:15:28
Caroline Letson,22,67.52,02-07-2023,19:15:28
Gregg Mangum,40,59.66,02-07-2023,19:15:28
Olga Turner,63,58.2,02-07-2023,19:15:28
Steven Ellingson,64,99.15,02-07-2023,19:15:28
Danilo Hall,59,33.5,02-07-2023,19:15:28
Ramona Flory,18,58.74,02-07-2023,19:15:28
Ruth Lutz,38,78.73,02-07-2023,19:15:28
Angela Edwards,50,55.53,02-07-2023,19:15:28
Nicholas Donohoe,50,37.02,02-07-2023,19:15:28
Margarita Marshall,34,62.57,02-07-2023,19:15:28
David Stengel,49,88.82,02-07-2023,19:15:28
Mike Liberti,22,39.17,02-07-2023,19:15:28
Jodi Jones,42,78.05,02-07-2023,19:15:28
Keisha Fennern,21,73.07,02-07-2023,19:15:28
Michael Vines,45,34.53,02-07-2023,19:15:28
Jeanette Arthur,63,92.58,02-07-2023,19:15:28
Phil Bennett,62,32.58,02-07-2023,19:15:28
John Mays,27,26.33,02-07-2023,19:15:28
Andrew Ferrufino,33,95.15,02-07-2023,19:15:28
David Coffman,58,96.37,02-07-2023,19:15:28
Linda Clemente,21,79.29,02-07-2023,19:15:28
William Ortiz,18,45.55,02-07-2023,19:15:28
Joseph Gross,42,25.11,02-07-2023,19:15:28
Brenda Windley,40,35.18,02-07-2023,19:15:28
Margaret Bailey,28,66.58,02-07-2023,19:15:28
Joyce Moore,64,92.5,02-07-2023,19:15:28
Joann Jaworski,26,95.06,02-07-2023,19:15:28
Anthony Bartko,50,52.31,02-07-2023,19:15:28
Richard Yamamoto,22,42.4,02-07-2023,19:15:28
Josephine Bolan,22,91.71,02-07-2023,19:15:28
Leonard Garcia,63,64.0,02-07-2023,19:15:28
Dominique Nilson,58,66.19,02-07-2023,19:15:28
Lucrecia Carnes,18,69.04,02-07-2023,19:15:28
Edwin Downs,35,54.54,02-07-2023,19:15:28
Willa Perryman,20,83.0,02-07-2023,19:15:28
Kaitlyn Bueno,54,67.48,02-07-2023,19:15:28
Robin Simmons,59,95.12,02-07-2023,19:15:28
Celia Zimmer,35,84.14,02-07-2023,19:15:28
Charles Sagon,42,41.74,02-07-2023,19:15:28
Jacqueline Ruckman,29,66.8,02-07-2023,19:15:28
Larry Madlock,33,67.51,02-07-2023,19:15:28
Reuben Johnson,31,98.27,02-07-2023,19:15:28
David Ballard,29,33.69,02-07-2023,19:15:28
Stanley Foglesong,63,30.66,02-07-2023,19:15:28
David Richmond,26,93.4,02-07-2023,19:15:28
Rita Gutierrez,43,22.45,02-07-2023,19:15:28
Norma Turnbull,49,72.05,02-07-2023,19:15:28
Anita Figueroa,31,26.97,02-07-2023,19:15:28
Mary Stearns,38,62.84,02-07-2023,19:15:28
Christine Oliva,20,44.99,02-07-2023,19:15:28
William Dumas,39,74.25,02-07-2023,19:15:28
Pearl Salazar,44,39.49,02-07-2023,19:15:28
Thomas Lawson,60,43.48,02-07-2023,19:15:28
Kevin Blackburn,46,93.31,02-07-2023,19:15:28
Robert Geathers,61,30.77,02-07-2023,19:15:28
Wendy Armas,52,75.59,02-07-2023,19:15:28
Lori Gallagher,44,20.24,02-07-2023,19:15:28
Matthew Clayton,37,61.78,02-07-2023,19:15:28
Clifton Khan,63,64.64,02-07-2023,19:15:28
Charles Darby,34,90.95,02-07-2023,19:15:28
Patrick Viele,59,94.69,02-07-2023,19:15:28
David Yurek,32,88.46,02-07-2023,19:15:28
Reginald Ross,57,99.76,02-07-2023,19:15:28
Lena Garcia,22,20.45,02-07-2023,19:15:28
Raymond Sheppard,29,47.99,02-07-2023,19:15:28
Kimberly Farmer,61,75.91,02-07-2023,19:15:28
Charles Friedman,63,44.64,02-07-2023,19:15:28
Joshua Stjohn,38,44.27,02-07-2023,19:15:28
Isabel Wright,53,48.83,02-07-2023,19:15:28
Sean Gaudino,18,22.59,02-07-2023,19:15:28
Don Nelson,25,73.19,02-07-2023,19:15:28
Rose Henson,39,51.99,02-07-2023,19:15:28
Cynthia Dorsey,35,71.68,02-07-2023,19:15:28
Lynn Ovalle,21,69.35,02-07-2023,19:15:28
Tom Pound,19,96.94,02-07-2023,19:15:28
Richard Brown,50,73.01,02-07-2023,19:15:28
Sadie Bahena,53,53.47,02-07-2023,19:15:28
Jeannie Edgin,37,90.16,02-07-2023,19:15:28
Danny Blackburn,38,71.67,02-07-2023,19:15:28
Scott Santos,23,21.01,02-07-2023,19:15:28
Rosemarie Redman,39,21.67,02-07-2023,19:15:28
Larry Franks,39,58.75,02-07-2023,19:15:28
Kimberly Smith,19,98.9,02-07-2023,19:15:28
Darby Jones,63,76.71,02-07-2023,19:15:28
Jesus Alter,56,97.12,02-07-2023,19:15:28
Margaret Fortney,24,20.53,02-07-2023,19:15:28
Ellen Welborn,32,90.76,02-07-2023,19:15:28
Ann Lewis,46,26.83,02-07-2023,19:15:28
Sandra Files,24,99.15,02-07-2023,19:15:28
Annie Pedraza,59,34.3,02-07-2023,19:15:28
Russell Flores,54,69.01,02-07-2023,19:15:28
Columbus Maier,40,68.38,02-07-2023,19:15:28
Hector Benshoof,47,30.09,02-07-2023,19:15:28
Patricia Edminster,34,38.79,02-07-2023,19:15:28
Jacqueline Sanchez,42,52.92,02-07-2023,19:15:28
Tammy Flores,45,90.29,02-07-2023,19:15:28
Anne Dickey,25,68.69,02-07-2023,19:15:28
Lee Salmeron,23,25.27,02-07-2023,19:15:28
David Williams,59,48.97,02-07-2023,19:15:28
Miguel Sutton,35,89.48,02-07-2023,19:15:28
Lisa Barnard,25,48.04,02-07-2023,19:15:28
Brian Laflamme,64,69.16,02-07-2023,19:15:28
Joshua Holland,25,23.85,02-07-2023,19:15:28
Lauren Secrist,50,62.4,02-07-2023,19:15:28
Anna Fincher,23,83.93,02-07-2023,19:15:28
Reginald Thomas,50,72.86,02-07-2023,19:15:28
Edward Schwartz,27,25.7,02-07-2023,19:15:28
Miguel Thompson,48,61.03,02-07-2023,19:15:28
Robert Serisky,24,97.13,02-07-2023,19:15:28
John Kuntz,22,29.53,02-07-2023,19:15:28
Albert Gelormino,28,58.98,02-07-2023,19:15:28
Anthony Posey,27,46.77,02-07-2023,19:15:28
Joyce Reynolds,30,54.39,02-07-2023,19:15:28
Nadia Weiss,43,39.61,02-07-2023,19:15:28
John Slayton,27,43.94,02-07-2023,19:15:28
Aletha Robinson,25,45.64,02-07-2023,19:15:28
George Lettinga,22,60.63,02-07-2023,19:15:28
Ramona Kirby,24,86.58,02-07-2023,19:15:28
Richard Olivares,27,33.05,02-07-2023,19:15:28
Susan Clark,32,59.67,02-07-2023,19:15:28
Carl Perez,64,71.69,02-07-2023,19:15:28
Jayne Kuennen,25,93.78,02-07-2023,19:15:28
Daniel Mainolfi,29,65.04,02-07-2023,19:15:28
Michelle Jarvis,45,85.64,02-07-2023,19:15:28
Paul Zacarias,32,78.12,02-07-2023,19:15:28
Ellis Maguire,60,61.83,02-07-2023,19:15:28
Jeffrey Thompson,60,39.94,02-07-2023,19:15:28
Lisa Byrd,33,82.62,02-07-2023,19:15:28
Charles Kim,48,76.44,02-07-2023,19:15:28
Michelle Grandy,60,86.66,02-07-2023,19:15:28
Otto Richard,31,60.21,02-07-2023,19:15:28
Jacob Sutton,45,69.87,02-07-2023,19:15:28
Taylor Nelson,24,55.74,02-07-2023,19:15:28
Helen Joyce,55,72.14,02-07-2023,19:15:28
Diane Aguas,60,21.33,02-07-2023,19:15:28
Luis King,46,95.46,02-07-2023,19:15:28
Linda Jaramillo,46,84.34,02-07-2023,19:15:28
Karen Bonds,55,60.89,02-07-2023,19:15:28
Grace Kitts,62,89.18,02-07-2023,19:15:28
Mark Jameson,30,94.08,02-07-2023,19:15:28
Gerald Hutchins,41,59.47,02-07-2023,19:15:28
Patricia Bohlke,48,87.1,02-07-2023,19:15:28
Irene Barham,18,97.57,02-07-2023,19:15:28
Joel Williams,34,73.77,02-07-2023,19:15:28
Bradley Kreitner,64,63.58,02-07-2023,19:15:28
Craig Casares,43,80.76,02-07-2023,19:15:28
Donald Sanchez,46,37.48,02-07-2023,19:15:28
Angie Roy,33,87.08,02-07-2023,19:15:28
Somer Easley,54,32.38,02-07-2023,19:15:28
Cherry Patel,28,28.0,02-07-2023,19:15:28
Lashawn Hays,55,97.17,02-07-2023,19:15:28
Theresa Rodriguez,28,54.24,02-07-2023,19:15:28
Reynaldo Caballero,55,35.8,02-07-2023,19:15:28
Louis Winterholler,65,35.65,02-07-2023,19:15:28
Dustin Chambers,33,84.32,02-07-2023,19:15:28
Mark Sprinkel,21,38.85,02-07-2023,19:15:28
Katherine Brooks,60,80.86,02-07-2023,19:15:28
Jeremy Mccrary,48,97.19,02-07-2023,19:15:28
Linda Garner,57,62.98,02-07-2023,19:15:28
Greg Sanchez,39,21.85,02-07-2023,19:15:28
Tonya Colston,41,64.53,02-07-2023,19:15:28
Ellen Richards,28,53.46,02-07-2023,19:15:28
Brian Lessman,55,43.5,02-07-2023,19:15:28
Hazel Mccasland,64,57.61,02-07-2023,19:15:28
Maria Baptiste,35,70.51,02-07-2023,19:15:28
Amy Rosas,28,29.47,02-07-2023,19:15:28
Jeremy Bergesen,37,94.65,02-07-2023,19:15:28
Marvin Holloway,54,88.64,02-07-2023,19:15:28
Mary Murphy,21,54.15,02-07-2023,19:15:28
Melba Tookes,29,58.06,02-07-2023,19:15:29
Paul Kleinschmidt,21,76.55,02-07-2023,19:15:29
Gladys Kondo,20,77.34,02-07-2023,19:15:29
Johnny Moore,26,33.79,02-07-2023,19:15:29
Gary Everhart,37,48.27,02-07-2023,19:15:29
Victor Johnson,21,91.06,02-07-2023,19:15:29
Teresa Jacobsen,38,74.75,02-07-2023,19:15:29
Pamela Reed,27,39.67,02-07-2023,19:15:29
Mark Frye,24,61.11,02-07-2023,19:15:29
Eugene Mordino,53,58.21,02-07-2023,19:15:29
June Jones,48,40.53,02-07-2023,19:15:29
Elias Clairmont,61,45.11,02-07-2023,19:15:29
Jeffrey Knight,44,91.38,02-07-2023,19:15:29
Valerie Law,39,28.67,02-07-2023,19:15:29
Marsha Bethell,32,34.82,02-07-2023,19:15:29
Hector Shepard,25,58.6,02-07-2023,19:15:29
Michael Debois,46,86.41,02-07-2023,19:15:29
Judy Jenkins,29,35.41,02-07-2023,19:15:29
Jerry Landaker,63,79.06,02-07-2023,19:15:29
Ronald Sachs,28,24.84,02-07-2023,19:15:29
Charles Grumet,47,50.71,02-07-2023,19:15:29
Homer Smith,38,27.5,02-07-2023,19:15:29
William Neidig,41,21.02,02-07-2023,19:15:29
Thomas Lopez,44,51.8,02-07-2023,19:15:29
Samuel Wiley,28,27.92,02-07-2023,19:15:29
Wayne Jones,63,99.08,02-07-2023,19:15:29
Isabel Ball,37,26.08,02-07-2023,19:15:29
Deborah Harris,26,62.07,02-07-2023,19:15:29
